country,name,Bronze,Silver,Gold
Denmark,Knud Degn,0,1,0
Denmark,Knud Holm,0,1,0
Denmark,Knud Kirkeløkke,0,1,0
Denmark,Kristen Vadgaard,0,1,0
Denmark,Kristian Hansen,0,1,0
Denmark,Kristian Larsen,0,1,0
Denmark,Kristian Madsen,0,1,0
Denmark,Kristian Middelboe,0,1,0
Denmark,Lasse Andersson,0,1,0
Denmark,Leif Mortensen,0,1,0
Denmark,Louis Larsen,0,1,0
Denmark,Ludvig Dam,0,1,0
Denmark,Ludwig Drescher,0,1,0
Denmark,Magnus Landin,0,1,0
Denmark,Magnus Saugstrup,0,1,0
Denmark,Margit Pörtner,0,1,0
Denmark,Marius Andersen,0,1,0
Denmark,Marius Lefevre,0,1,0
Denmark,Marius Skram-Jensen,0,1,0
Denmark,Marius Thuesen,0,1,0
Denmark,Mark O. Madsen,0,1,0
Denmark,Mathias Boe,0,1,0
Denmark,Mathias Gidsel,0,1,0
Denmark,Michael Færk Christensen,0,1,0
Denmark,Niels C. Nielsen,0,1,0
Denmark,Niels E. Nielsen,0,1,0
Denmark,Niels Markussen,0,1,0
Denmark,Niels Otto Møller,0,1,0
Denmark,Olaf Kjems,0,1,0
Denmark,Olaf Pedersen,0,1,0
Denmark,Ole Gunnar Petersen,0,1,0
Denmark,Ole Riber Rasmussen,0,1,0
Denmark,Paul Berth,0,1,0
Denmark,Paul Lindemark Jørgensen,0,1,0
Denmark,Paul Metz,0,1,0
Denmark,Peder Dorf Pedersen,0,1,0
Denmark,Per Kjærgaard Nielsen,0,1,0
Denmark,Peter Due,0,1,0
Denmark,Peter Schlütter,0,1,0
Denmark,Peter Villemoes Andersen,0,1,0
Denmark,Poul Andersen,0,1,0
Denmark,Poul Hansen,0,1,0
Denmark,Poul Jensen,0,1,0
Denmark,Poul Mark,0,1,0
Denmark,Poul Nielsen,0,1,0
Denmark,Poul Pedersen,0,1,0
Denmark,Ragnhild Hveger,0,1,0
Denmark,Rasmus Hansen,0,1,0
Denmark,Rasmus Pedersen,0,1,0
Denmark,Rasmus Rasmussen,0,1,0
Denmark,René Poulsen,0,1,0
Denmark,Richard Olsen,0,1,0
Denmark,Robert Madsen,0,1,0
Denmark,Rolf Sørensen,0,1,0
Denmark,Sara Slott Petersen,0,1,0
Denmark,Sofie Castenschiold,0,1,0
Denmark,Sophus Hansen,0,1,0
Denmark,Steen Christensen,0,1,0
Denmark,Steen Due,0,1,0
Denmark,Steen Herschend,0,1,0
Denmark,Stina Troest,0,1,0
Denmark,Sven Thomsen,0,1,0
Denmark,Svend Blach,0,1,0
Denmark,Svend Olsen,0,1,0
Denmark,Søren Hancke,0,1,0
Denmark,Søren Peter Christensen,0,1,0
Denmark,Søren Sørensen,0,1,0
Denmark,Søren Thorborg,0,1,0
Denmark,Thorvald Eigenbrod,0,1,0
Denmark,Thyge Petersen,0,1,0
Denmark,Tommy Troelsen,0,1,0
Denmark,Torben Grimmel,0,1,0
Denmark,Torkild Garp,0,1,0
Denmark,Trine Qvist,0,1,0
Denmark,Valdemar Bøggild,0,1,0
Denmark,Viktor Rasmussen,0,1,0
Denmark,Allan Nørregaard,1,0,0
Denmark,Anders Andersen,1,0,0
Denmark,Andreas Helgstrand,1,0,0
Denmark,Anne Andersen,1,0,0
Denmark,Anne van Olst,1,0,0
Denmark,Arne Høyer,1,0,0
Denmark,Arvor Hansen,1,0,0
Denmark,Axel Andersen,1,0,0
Denmark,Axel Pilmark,1,0,0
Denmark,Axel Schandorff,1,0,0
Denmark,Aya Juhl Petersen,1,0,0
Denmark,Birgitte Hanel,1,0,0
Denmark,Birte Christoffersen,1,0,0
Denmark,Bodil Steen Rasmussen,1,0,0
Denmark,Brian Nielsen,1,0,0
Denmark,Børge Raahauge Nielsen,1,0,0
Denmark,Carl Aage Præst,1,0,0
Denmark,Carl Jensen,1,0,0
Denmark,Carl Krebs,1,0,0
Denmark,Casper Folsach,1,0,0
Denmark,Charles Jensen,1,0,0
Denmark,Christian Svendsen,1,0,0
Denmark,Christina Otzen,1,0,0
Denmark,Dion Ørnvold,1,0,0
Denmark,Dorte Jensen,1,0,0
Denmark,Eigil Nielsen,1,0,0
Denmark,Ejgil Clemmensen,1,0,0
Denmark,Else Jacobsen,1,0,0
Denmark,Erik Bisgaard,1,0,0
Denmark,Erik Christiansen,1,0,0
Denmark,Erik Larsen,1,0,0
Denmark,Erling Jessen,1,0,0
Denmark,Ernst Schultz,1,0,0
Denmark,Finn Tugwell,1,0,0
Denmark,Frederic Vystavel,1,0,0
Denmark,Gerhard Pedersen,1,0,0
Denmark,Gert Frank,1,0,0
Denmark,Grete Heckscher,1,0,0
Denmark,Hanne Eriksen,1,0,0
Denmark,Hans Lunding,1,0,0
Denmark,Hans-Henrik Ørsted,1,0,0
Denmark,Harald Christensen,1,0,0
Denmark,Harry Jørgensen,1,0,0
Denmark,Harry Knudsen,1,0,0
Denmark,Helle Jespersen,1,0,0
Denmark,Helmuth Nyborg Sørensen,1,0,0
Denmark,Henning Wind,1,0,0
Denmark,Henrik Hansen,1,0,0
Denmark,Henry Larsen,1,0,0
Denmark,Hjalmar Johansen,1,0,0
Denmark,Hjalmart Andersen,1,0,0
Denmark,Holger Seebach,1,0,0
Denmark,Ib Larsen,1,0,0
Denmark,Ib Olsen,1,0,0
Denmark,Inge Sørensen,1,0,0
Denmark,Ivan Jensen,1,0,0
Denmark,Jakob Michaelsen,1,0,0
Denmark,Jan Bo Petersen,1,0,0
Denmark,Jan Mathiasen,1,0,0
Denmark,Jeanette Ottesen Gray,1,0,0
Denmark,Jena Hansen,1,0,0
Denmark,Jens Bojsen-Møller,1,0,0
Denmark,Jens Eriksen,1,0,0
Denmark,Jens Hajslund,1,0,0
Denmark,Jette Hejli Sørensen,1,0,0
Denmark,Jimmi Madsen,1,0,0
Denmark,Joachim Fischer Nielsen,1,0,0
Denmark,Joachim Sutton,1,0,0
Denmark,Johannes Eriksen,1,0,0
Denmark,Johannes Pløger,1,0,0
Denmark,John Hansen,1,0,0
Denmark,John Rungsted Sørensen,1,0,0
Denmark,Jørgen Emil Hansen,1,0,0
Denmark,Jørgen Frantzen,1,0,0
Denmark,Jørgen Leschly Sørensen,1,0,0
Denmark,Jørn Krab,1,0,0
Denmark,Jørn Lund,1,0,0
Denmark,Karl Aage Hansen,1,0,0
Denmark,Katja Salskov-Iversen,1,0,0
Denmark,Ken Frost,1,0,0
Denmark,Klaus Baess,1,0,0
Denmark,Klaus Kynde Nielsen,1,0,0
Denmark,Knud Børge Overgaard,1,0,0
Denmark,Knud Lundberg,1,0,0
Denmark,Lars Nielsen,1,0,0
Denmark,Laurits Larsen,1,0,0
Denmark,Lily Carlstedt,1,0,0
Denmark,Lotte Friis,1,0,0
Denmark,Lotte Koefoed,1,0,0
Denmark,Lukas Nielsen,1,0,0
Denmark,Lærke Berg Rasmussen,1,0,0
Denmark,Marius Hansen,1,0,0
Denmark,Mette Schjoldager,1,0,0
Denmark,Michael Jessen,1,0,0
Denmark,Michael Maze,1,0,0
Denmark,Michael Sandstød,1,0,0
Denmark,Mie Ø. Nielsen,1,0,0
Denmark,Mikael Simonsen,1,0,0
Denmark,Nathalie til Sayn-Wittgenstein,1,0,0
Denmark,Niels Andersen,1,0,0
Denmark,Ole Olsen,1,0,0
Denmark,Peder Lykkeberg,1,0,0
Denmark,Peer Norrbohm,1,0,0
Denmark,Per Rasmussen,1,0,0
Denmark,Peter Fich Christiansen,1,0,0
Denmark,Peter Jørgensen,1,0,0
Denmark,Peter Lang,1,0,0
Denmark,Poul Preben Jørgensen,1,0,0
Denmark,Poul Svendsen,1,0,0
Denmark,Poul Thymann,1,0,0
Denmark,Preben Isaksson,1,0,0
Denmark,Preben Krab,1,0,0
Denmark,Rasmus Frandsen,1,0,0
Denmark,Rasmus Quaade,1,0,0
Denmark,Rikard Nordstrøm,1,0,0
Denmark,Rikke Møller Pedersen,1,0,0
Denmark,Robert Behrens,1,0,0
Denmark,Signe Livbjerg,1,0,0
Denmark,Susanne Nielsson,1,0,0
Denmark,Svend Pedersen,1,0,0
Denmark,Svend Vad,1,0,0
Denmark,Søren Madsen,1,0,0
Denmark,Thomas Stuer-Lauridsen,1,0,0
Denmark,Tove Søby,1,0,0
Denmark,Trine Hansen,1,0,0
Denmark,Verner Blaudzun,1,0,0
Denmark,Vigo Meulengracht Madsen,1,0,0
Denmark,Viktor Jørgensen,1,0,0
Denmark,Wilhelm Grimmelmann,1,0,0
Denmark,Willy Gervin,1,0,0
Djibouti,Ahmed Salah,1,0,0
Djibouti,Mohamed Ismail Ibrahim,1,0,0
Dominican Republic,Luguelín Santos,0,2,2
Dominican Republic,Félix Sánchez,0,0,2
Dominican Republic,Félix Díaz,0,0,1
Dominican Republic,Marileidy Paulino,0,2,0
Dominican Republic,Alexander Ogando,0,1,0
Dominican Republic,Anabel Medina,0,1,0
Dominican Republic,Gabriel Mercedes,0,1,0
Dominican Republic,Lidio Féliz,0,1,0
Dominican Republic,Zacarías Bonnat,0,1,0
Dominican Republic,Charlie Valerio,1,0,0
Dominican Republic,Crismery Santana,1,0,0
Dominican Republic,Cristopher Mercedes,1,0,0
Dominican Republic,Darío Álvarez,1,0,0
Dominican Republic,Denyi Reyes,1,0,0
Dominican Republic,Emilio Bonifácio,1,0,0
Dominican Republic,Erick Mejia,1,0,0
Dominican Republic,Gabriel Arias,1,0,0
Dominican Republic,Gustavo Núñez,1,0,0
Dominican Republic,Jairo Asencio,1,0,0
Dominican Republic,Jeison Guzmán,1,0,0
Dominican Republic,Jhan Carlos Maríñez,1,0,0
Dominican Republic,Johan Mieses,1,0,0
Dominican Republic,José Bautista,1,0,0
Dominican Republic,Juan Francisco,1,0,0
Dominican Republic,Julio Yamel Rodríguez,1,0,0
Dominican Republic,Jumbo Díaz,1,0,0
Dominican Republic,Junior García,1,0,0
Dominican Republic,Luis Felipe Castillo,1,0,0
Dominican Republic,Luisito Pié,1,0,0
Dominican Republic,Melky Cabrera,1,0,0
Dominican Republic,Pedro Nolasco,1,0,0
Dominican Republic,Ramón Rosso,1,0,0
Dominican Republic,Raúl Valdés,1,0,0
Dominican Republic,Roldani Baldwin,1,0,0
Dominican Republic,Yefri Pérez,1,0,0
Dominican Republic,Ángel Sánchez,1,0,0
Ecuador,Jefferson Pérez,0,1,1
Ecuador,Neisi Dajomes,0,0,1
Ecuador,Richard Carapaz,0,0,1
Ecuador,Tamara Salazar,0,1,0
Egypt,Karam Gaber,0,1,1
Egypt,Ibrahim Shams,1,0,1
Egypt,Sara Samir,1,0,1
Egypt,Ahmed Akram,0,0,1
Egypt,Anwar Mousbah,0,0,1
Egypt,Feryal Ashraf,0,0,1
Egypt,Hadir Mekhimar,0,0,1
Egypt,Ibrahim Moustafa,0,0,1
Egypt,Khadr El-Touni,0,0,1
Egypt,Mahmoud Fayad,0,0,1
Egypt,Sayed Nosseir,0,0,1
Egypt,Abir Abdulrahman,1,1,0
Egypt,Farid Simaika,1,1,0
Egypt,Ahmed Mohamed,0,1,0
Egypt,Alaaeldin Abouelkassem,0,1,0
Egypt,Attia Mohammed,0,1,0
Egypt,Hamdy Abdelwahab,0,1,0
Egypt,Mahmoud Hassan,0,1,0
Egypt,Mohab Mohymen Ishak,0,1,0
Egypt,Mohamed Ali Rashwan,0,1,0
Egypt,Mohamed Aly,0,1,0
Egypt,Saleh Mohamed,0,1,0
Egypt,Hedaya Malak,2,0,0
Egypt,Abdel Aal Rashid,1,0,0
Egypt,Ahmed Ismail,1,0,0
Egypt,Giana Lotfy,1,0,0
Egypt,Hesham Misbah,1,0,0
Egypt,Hesham Yahia,1,0,0
Egypt,Ibrahim Orabi,1,0,0
Egypt,Mohamed El-Sayed,1,0,0
Egypt,Mohamed Ibrahim El-Sayed,1,0,0
Egypt,Mohamed Ihab,1,0,0
Egypt,Tamer Salah,1,0,0
Egypt,Tarek Yahia,1,0,0
Egypt,Wasif Ibrahim,1,0,0
El Salvador,Marcelo Acosta,0,1,0
Eritrea,Abrar Osman Adem,0,0,1
Eritrea,Zersenay Tadese,1,0,0
Estonia,Andrus Veerpalu,0,1,2
Estonia,Kristina Šmigun,0,0,2
Estonia,Kristjan Palusalu,0,0,2
Estonia,Alfred Neuland,0,1,1
Estonia,Gerd Kanter,1,0,1
Estonia,Katrina Lehis,1,0,1
Estonia,Kelly Sildaru,1,0,1
Estonia,Voldemar Väli,1,0,1
Estonia,Arlet Levandi,0,0,1
Estonia,Eduard Pütsep,0,0,1
Estonia,Erika Kirpu,0,0,1
Estonia,Erika Salumäe,0,0,1
Estonia,Erki Nool,0,0,1
Estonia,Irina Embrich,0,0,1
Estonia,Julia Beljajeva,0,0,1
Estonia,Marek Potšinok,0,0,1
Estonia,Osvald Käpp,0,0,1
Estonia,Jüri Jaanson,0,2,0
Estonia,Rene Zahkna,0,2,0
Estonia,Arnold Luhaäär,1,1,0
Estonia,August Neo,1,1,0
Estonia,Tõnu Endrekson,1,1,0
Estonia,Alfred Schmidt,0,1,0
Estonia,Heiki Nabi,0,1,0
Estonia,Jüri Lossman,0,1,0
Estonia,Kristina Šmigun-Vähi,0,1,0
Estonia,Nikolai Stepulov,0,1,0
Estonia,Indrek Pertelson,2,0,0
Estonia,Albert Kusnets,1,0,0
Estonia,Aleksander Klumberg,1,0,0
Estonia,Aleksander Tammert,1,0,0
Estonia,Aleksei Budõlin,1,0,0
Estonia,Allar Raja,1,0,0
Estonia,Andreas Faehlmann,1,0,0
Estonia,Andrei Jämsä,1,0,0
Estonia,Eberhard Vogdt,1,0,0
Estonia,Erik Potšinok,1,0,0
Estonia,Georg Faehlmann,1,0,0
Estonia,Harald Tammer,1,0,0
Estonia,Jaak Mae,1,0,0
Estonia,Jaan Kikkas,1,0,0
Estonia,Kaspar Taimsoo,1,0,0
Estonia,Nikolai Vekšin,1,0,0
Estonia,Roman Steinberg,1,0,0
Estonia,Toomas Tõniste,1,0,0
Estonia,Tõnu Tõniste,1,0,0
Estonia,William von Wirén,1,0,0
Ethiopia,Kenenisa Bekele,0,1,3
Ethiopia,Tirunesh Dibaba,3,0,3
Ethiopia,Meseret Defar,0,1,2
Ethiopia,Derartu Tulu,1,0,2
Ethiopia,Miruts Yifter,1,0,2
Ethiopia,Abebe Bikila,0,0,2
Ethiopia,Haile Gebrselassie,0,0,2
Ethiopia,Mamo Wolde,1,1,1
Ethiopia,Almaz Ayana,1,0,1
Ethiopia,Fatuma Roba,0,0,1
Ethiopia,Gezahegne Abera,0,0,1
Ethiopia,Million Wolde,0,0,1
Ethiopia,Mohammed Aman,0,0,1
Ethiopia,Selemon Barega,0,0,1
Ethiopia,Tiki Gelana,0,0,1
Ethiopia,Sileshi Sihine,0,2,0
Ethiopia,Gete Wami,2,1,0
Ethiopia,Dejen Gebremeskel,0,1,0
Ethiopia,Ejegayehu Dibaba,0,1,0
Ethiopia,Feyisa Lilesa,0,1,0
Ethiopia,Genzebe Dibaba,0,1,0
Ethiopia,Lamecha Girma,0,1,0
Ethiopia,Sofia Assefa,0,1,0
Ethiopia,Abeba Aregawi,1,0,0
Ethiopia,Addis Abebe,1,0,0
Ethiopia,Assefa Mezgebu,1,0,0
Ethiopia,Eshetu Tura,1,0,0
Ethiopia,Fita Bayesa,1,0,0
Ethiopia,Gudaf Tsegay,1,0,0
Ethiopia,Hagos Gebrhiwet,1,0,0
Ethiopia,Letesenbet Gidey,1,0,0
Ethiopia,Mare Dibaba,1,0,0
Ethiopia,Mohamed Kedir,1,0,0
Ethiopia,Tamirat Tola,1,0,0
Ethiopia,Tariku Bekele,1,0,0
Ethiopia,Tesfaye Tola,1,0,0
Ethiopia,Tsegaye Kebede,1,0,0
Fiji,Jerry Tuwai,0,0,2
Fiji,Aminiasi Tuimaba,0,0,1
Fiji,Apisai Domolailai,0,0,1
Fiji,Asaeli Tuivuaka,0,0,1
Fiji,Iosefo Baleiwairiki,0,0,1
Fiji,Jasa Veremalua,0,0,1
Fiji,Jiuta Wainiqolo,0,0,1
Fiji,Josua Tuisova,0,0,1
Fiji,"Josua, Ratu Vakurunabili",0,0,1
Fiji,Kalione Nasoko,0,0,1
Fiji,Kitione Taliga,0,0,1
Fiji,Leone Nakarawa,0,0,1
Fiji,Meli Derenalagi,0,0,1
Fiji,Napolioni Bolaca,0,0,1
Fiji,Osea Kolinisau,0,0,1
Fiji,Ro Dakuwaqa,0,0,1
Fiji,Samisoni Viriviri,0,0,1
Fiji,Savenaca Rawaca,0,0,1
Fiji,Semi Kunatani,0,0,1
Fiji,Semi Radradra,0,0,1
Fiji,Sireli Maqala,0,0,1
Fiji,Vatemo Ravouvou,0,0,1
Fiji,Viliame Mata,0,0,1
Fiji,Vilimoni Botitu,0,0,1
Fiji,Waisea Nacuqu,0,0,1
Fiji,Alowesi Nakoci,1,0,0
Fiji,Ana Maria Naimasi,1,0,0
Fiji,Ana Roqica,1,0,0
Fiji,Laisana Likuceva,1,0,0
Fiji,Lavena Cavuru,1,0,0
Fiji,Lavenia Tinai,1,0,0
Fiji,Raijieli Daveua,1,0,0
Fiji,Reapi Ulunisau,1,0,0
Fiji,Roela Radiniyavuni,1,0,0
Fiji,Rusila Nagasau,1,0,0
Fiji,Sesenieli Donu,1,0,0
Fiji,Vasiti Solikoviti,1,0,0
Fiji,Viniana Riwai,1,0,0
Finland,Paavo Nurmi,0,3,9
Finland,Ville Ritola,0,3,5
Finland,Clas Thunberg,1,1,5
Finland,Hannes Kolehmainen,0,1,4
Finland,Matti Nykänen,0,1,4
Finland,Lasse Virén,0,0,4
Finland,Veikko Hakulinen,1,3,3
Finland,Eero Mäntyranta,2,2,3
Finland,Samppa Lajunen,0,2,3
Finland,Iivo Niskanen,1,1,3
Finland,Veikko Huhtanen,1,1,3
Finland,Paavo Aaltonen,2,0,3
Finland,Marja-Liisa Hämäläinen,1,0,3
Finland,Pertti Karppinen,0,0,3
Finland,Heikki Savolainen,6,1,2
Finland,Volmari Iso-Hollo,1,1,2
Finland,Armas Taipale,0,1,2
Finland,Heikki Hasu,0,1,2
Finland,Kurt Wires,0,1,2
Finland,Kustaa Pihlajamäki,0,1,2
Finland,Pentti Linnosvuo,0,1,2
Finland,Verner Weckman,0,1,2
Finland,Aleksanteri Saarvala,1,0,2
Finland,Heikki Liimatainen,1,0,2
Finland,Toni Nieminen,1,0,2
Finland,Ari-Pekka Nikkola,0,0,2
Finland,Eero Lehtonen,0,0,2
Finland,Eino Rastas,0,0,2
Finland,Emil Väre,0,0,2
Finland,Jonni Myyrä,0,0,2
Finland,Kalle Anttila,0,0,2
Finland,Oskari Friman,0,0,2
Finland,Väinö Kokkinen,0,0,2
Finland,Yrjö Hietanen,0,0,2
Finland,Helena Takalo,1,3,1
Finland,Juha Mieto,2,2,1
Finland,Elmer Niklander,1,2,1
Finland,Julius Skutnabb,1,2,1
Finland,Kaija Mustonen,1,2,1
Finland,Mika Myllylä,4,1,1
Finland,Eino Leino,2,1,1
Finland,Albin Stenroos,1,1,1
Finland,Hannu Manninen,1,1,1
Finland,Jaakko Tallus,1,1,1
Finland,Olavi Rove,1,1,1
Finland,Elias Katz,0,1,1
Finland,Jani Soininen,0,1,1
Finland,Janne Lahtela,0,1,1
Finland,Jari Mantila,0,1,1
Finland,Julius Saaristo,0,1,1
Finland,Kaarlo Mäkinen,0,1,1
Finland,Kelpo Gröndahl,0,1,1
Finland,Lauri Lehtinen,0,1,1
Finland,Ludowika Jakobsson-Eilers,0,1,1
Finland,Marjut Lukkarinen,0,1,1
Finland,Mirja Hietamies,0,1,1
Finland,Rosa Pohjolainen,0,1,1
Finland,Tapio Mäkelä,0,1,1
Finland,Thorvald Strömberg,0,1,1
Finland,Tomi Poikolainen,0,1,1
Finland,Veikko Kankkonen,0,1,1
Finland,Ville Pörhölä,0,1,1
Finland,Väinö Huhtala,0,1,1
Finland,Walter Jakobsson,0,1,1
Finland,Yrjö Saarela,0,1,1
Finland,Einari Teräsvirta,3,0,1
Finland,Marjo Matikainen,3,0,1
Finland,Jari Puikkonen,2,0,1
Finland,Siiri Rantanen,2,0,1
Finland,Verner Järvinen,2,0,1
Finland,Ville Tuulos,2,0,1
Finland,Arto Koivisto,1,0,1
Finland,Arvo Haavisto,1,0,1
Finland,Edvard Westerlund,1,0,1
Finland,Eero Berg,1,0,1
Finland,Hermanni Pihlajamäki,1,0,1
Finland,Juuso Hietanen,1,0,1
Finland,Kalevi Laitinen,1,0,1
Finland,Lauri Koskela,1,0,1
Finland,Leo Komarov,1,0,1
Finland,Matti Pitkänen,1,0,1
Finland,Paavo Lonkila,1,0,1
Finland,Pentti Hämäläinen,1,0,1
Finland,Pertti Teurajärvi,1,0,1
Finland,Sami Vatanen,1,0,1
Finland,Valtteri Filppula,1,0,1
Finland,Veli Saarinen,1,0,1
Finland,Adolf Lindfors,0,0,1
Finland,Antti Hyvärinen,0,0,1
Finland,Arsi Harju,0,0,1
Finland,Arto Härkönen,0,0,1
Finland,Atte Ohtamaa,0,0,1
Finland,Eino Seppälä,0,0,1
Finland,Esko Rechardt,0,0,1
Finland,Eugen Ekman,0,0,1
Finland,Frans Tuohimaa,0,0,1
Finland,Frej Liewendahl,0,0,1
Finland,Gunnar Höckert,0,0,1
Finland,Hannes Björninen,0,0,1
Finland,Hannes Miettinen,0,0,1
Finland,Harri Larva,0,0,1
Finland,Harri Pesonen,0,0,1
Finland,Harri Säteri,0,0,1
Finland,Heli Rantanen,0,0,1
Finland,Iiro Pakarinen,0,0,1
Finland,Ilmari Salminen,0,0,1
Finland,Ilmari Vesamaa,0,0,1
Finland,Jaakko Tapanainen,0,0,1
Finland,Jouko Salomäki,0,0,1
Finland,Jouko Törmänen,0,0,1
Finland,Juha Tiainen,0,0,1
Finland,Jussi Olkinuora,0,0,1
Finland,Jyrki Järvi,0,0,1
Finland,Kaarlo Kangasniemi,0,0,1
Finland,Kaarlo Koskelo,0,0,1
Finland,Kalevi Hämäläinen,0,0,1
Finland,Kalle Jalkanen,0,0,1
Finland,Klaes Karppinen,0,0,1
Finland,Kyösti Lehtonen,0,0,1
Finland,Lenni Viitala,0,0,1
Finland,Lydia Wideman,0,0,1
Finland,Marko Anttila,0,0,1
Finland,Markus Granlund,0,0,1
Finland,Matti Järvinen,0,0,1
Finland,Matti Lähde,0,0,1
Finland,Mika Laitinen,0,0,1
Finland,Mikko Kolehmainen,0,0,1
Finland,Mikko Lehtonen,0,0,1
Finland,Miro Aaltonen,0,0,1
Finland,Niklas Friman,0,0,1
Finland,Niko Ojamäki,0,0,1
Finland,Paavo Yrjölä,0,0,1
Finland,Pauli Nevala,0,0,1
Finland,Pekka Vasala,0,0,1
Finland,Pertti Ukkola,0,0,1
Finland,Petteri Lindbohm,0,0,1
Finland,Rauno Mäkinen,0,0,1
Finland,Risto Laakkonen,0,0,1
Finland,Sakari Manninen,0,0,1
Finland,Saku Mäenalanen,0,0,1
Finland,Sameli Tala,0,0,1
Finland,Sami Jauhojärvi,0,0,1
Finland,Satu Mäkelä-Nummela,0,0,1
Finland,Sini Siro,0,0,1
Finland,Sirkka Polkunen,0,0,1
Finland,Sten Suvio,0,0,1
Finland,Sulo Nurmela,0,0,1
Finland,Sulo Salmi,0,0,1
Finland,Sylvi Saimo,0,0,1
Finland,Tapio Korjus,0,0,1
Finland,Tapio Rautavaara,0,0,1
Finland,Teemu Hartikainen,0,0,1
Finland,Teodor Koskenniemi,0,0,1
Finland,Thomas Johanson,0,0,1
Finland,Toimi Alatalo,0,0,1
Finland,Toivo Loukola,0,0,1
Finland,Toni Rajala,0,0,1
Finland,Tuomo Ylipulli,0,0,1
Finland,Urpo Korhonen,0,0,1
Finland,Valtteri Kemiläinen,0,0,1
Finland,Ville Pokka,0,0,1
Finland,Väinö Markkanen,0,0,1
Finland,Väinö Sipilä,0,0,1
Finland,Kerttu Niskanen,1,3,0
Finland,Marjatta Kajosmaa,1,3,0
Finland,Matti Hautamäki,1,3,0
Finland,Heikki Ikola,0,3,0
Finland,Aino-Kaisa Saarinen,3,2,0
Finland,Birger Wasenius,1,2,0
Finland,Teppo Numminen,1,2,0
Finland,Akilles Järvinen,0,2,0
Finland,Arthur Lindfors,0,2,0
Finland,August Kiuru,0,2,0
Finland,Edil Rosenqvist,0,2,0
Finland,Esko Saira,0,2,0
Finland,Hilkka Kuntola,0,2,0
Finland,Hilkka Riihivuori,0,2,0
Finland,Janne Ahonen,0,2,0
Finland,Jouko Karjalainen,0,2,0
Finland,Juhani Suutarinen,0,2,0
Finland,Magnus Wegelius,4,1,0
Finland,Jere Lehtinen,3,1,0
Finland,Kimmo Timonen,3,1,0
Finland,Krista Pärmäkoski,3,1,0
Finland,Nestori Toivonen,3,1,0
Finland,Saku Koivu,3,1,0
Finland,Teemu Selänne,3,1,0
Finland,Ville Peltonen,3,1,0
Finland,Aki Karvonen,2,1,0
Finland,Jarmo Myllys,2,1,0
Finland,Lasse Kukkonen,2,1,0
Finland,Ole Mannonen,2,1,0
Finland,Olli Jokinen,2,1,0
Finland,Onni Pellinen,2,1,0
Finland,Raimo Helminen,2,1,0
Finland,Robert Tikkanen,2,1,0
Finland,Sami Salo,2,1,0
Finland,Seppo Räty,2,1,0
Finland,Aarne Salovaara,1,1,0
Finland,Aki-Petteri Berg,1,1,0
Finland,Arto Tiainen,1,1,0
Finland,Eino Forsström,1,1,0
Finland,Enni Rukajärvi,1,1,0
Finland,Esa Keskinen,1,1,0
Finland,Hjalmar Nyström,1,1,0
Finland,Janne Ojanen,1,1,0
Finland,Jarkko Ruutu,1,1,0
Finland,Jukka Tammi,1,1,0
Finland,Jussi Jokinen,1,1,0
Finland,Jyrki Lumme,1,1,0
Finland,Kaarlo Maaninka,1,1,0
Finland,Kalevi Laurila,1,1,0
Finland,Kalle Lappalainen,1,1,0
Finland,Konni Huber,1,1,0
Finland,Marko Yli-Hannuksela,1,1,0
Finland,Mikko Koivu,1,1,0
Finland,Mirja Lehtonen,1,1,0
Finland,Niklas Hagman,1,1,0
Finland,Niko Kapanen,1,1,0
Finland,Tapio Sipilä,1,1,0
Finland,Toni Lydman,1,1,0
Finland,Urho Peltonen,1,1,0
Finland,Vilho Ylönen,1,1,0
Finland,Väinö Tiiri,1,1,0
Finland,Yrjö Kolho,1,1,0
Finland,Aarne Lindholm,0,1,0
Finland,Aarne Pelkonen,0,1,0
Finland,Aarne Reini,0,1,0
Finland,Aleksanteri Toivola,0,1,0
Finland,Allan Franck,0,1,0
Finland,Anne Kyllönen,0,1,0
Finland,Anselm Ahlfors,0,1,0
Finland,Antero Kivi,0,1,0
Finland,Antero Niittymäki,0,1,0
Finland,Antti Kalliomäki,0,1,0
Finland,Antti Laaksonen,0,1,0
Finland,Antti Ruuskanen,0,1,0
Finland,Antti Tyrväinen,0,1,0
Finland,Antti-Jussi Niemi,0,1,0
Finland,Arto Ruotanen,0,1,0
Finland,Arvid Rydman,0,1,0
Finland,Arvo Askola,0,1,0
Finland,Arvo Viitanen,0,1,0
Finland,August Eskelinen,0,1,0
Finland,Aukusti Sihvola,0,1,0
Finland,Aulis Kallakorpi,0,1,0
Finland,Bror Brenner,0,1,0
Finland,Eero Hyvärinen,0,1,0
Finland,Eero Kolehmainen,0,1,0
Finland,Efraim Harju,0,1,0
Finland,Eino Saastamoinen,0,1,0
Finland,Emilia Kyrkkö,0,1,0
Finland,Erik Lindh,0,1,0
Finland,Erkka Wilén,0,1,0
Finland,Erkki Kataja,0,1,0
Finland,Erkki Laine,0,1,0
Finland,Erkki Lehtonen,0,1,0
Finland,Fredrik Norrena,0,1,0
Finland,Hannes Sirola,0,1,0
Finland,Hannu Siitonen,0,1,0
Finland,Harri Koskela,0,1,0
Finland,Harry Wahl,0,1,0
Finland,Heikki Hirvonen,0,1,0
Finland,Heikki Kähkönen,0,1,0
